Data,Cod_Sensor,Lectura,Fecha,Nodo
0,5,Temp1,"2019-04-08 09:50:59",DRN111
0,6,ain1,"2019-04-08 09:50:59",DRN111
0,7,ain2,"2019-04-08 09:50:59",DRN111
0,8,ain3,"2019-04-08 09:50:59",DRN111
25,5,Temp1,"2019-04-08 09:50:56",DRN111
0,6,ain1,"2019-04-08 09:50:56",DRN111
0,7,ain2,"2019-04-08 09:50:56",DRN111
0,8,ain3,"2019-04-08 09:50:56",DRN111
0,5,Temp1,"2019-04-08 09:50:54",DRN111
0,6,ain1,"2019-04-08 09:50:54",DRN111
0,7,ain2,"2019-04-08 09:50:54",DRN111
0,8,ain3,"2019-04-08 09:50:54",DRN111
25,5,Temp1,"2019-04-08 09:50:51",DRN111
0,6,ain1,"2019-04-08 09:50:51",DRN111
0,7,ain2,"2019-04-08 09:50:51",DRN111
0,8,ain3,"2019-04-08 09:50:51",DRN111
0,5,Temp1,"2019-04-08 09:50:50",DRN111
0,6,ain1,"2019-04-08 09:50:50",DRN111
0,7,ain2,"2019-04-08 09:50:50",DRN111
0,8,ain3,"2019-04-08 09:50:50",DRN111
25,5,Temp1,"2019-04-08 09:50:46",DRN111
0,6,ain1,"2019-04-08 09:50:46",DRN111
0,7,ain2,"2019-04-08 09:50:46",DRN111
0,8,ain3,"2019-04-08 09:50:46",DRN111
0,5,Temp1,"2019-04-08 09:50:45",DRN111
0,6,ain1,"2019-04-08 09:50:45",DRN111
0,7,ain2,"2019-04-08 09:50:45",DRN111
0,8,ain3,"2019-04-08 09:50:45",DRN111
25,5,Temp1,"2019-04-08 09:50:42",DRN111
0,6,ain1,"2019-04-08 09:50:42",DRN111
0,7,ain2,"2019-04-08 09:50:42",DRN111
0,8,ain3,"2019-04-08 09:50:42",DRN111
0,5,Temp1,"2019-04-08 09:50:41",DRN111
0,6,ain1,"2019-04-08 09:50:41",DRN111
0,7,ain2,"2019-04-08 09:50:41",DRN111
0,8,ain3,"2019-04-08 09:50:41",DRN111
25,5,Temp1,"2019-04-08 09:50:38",DRN111
0,6,ain1,"2019-04-08 09:50:38",DRN111
0,7,ain2,"2019-04-08 09:50:38",DRN111
0,8,ain3,"2019-04-08 09:50:38",DRN111
0,5,Temp1,"2019-04-08 09:50:37",DRN111
0,6,ain1,"2019-04-08 09:50:37",DRN111
0,7,ain2,"2019-04-08 09:50:37",DRN111
0,8,ain3,"2019-04-08 09:50:37",DRN111
25,5,Temp1,"2019-04-08 09:50:33",DRN111
0,6,ain1,"2019-04-08 09:50:33",DRN111
0,7,ain2,"2019-04-08 09:50:33",DRN111
0,8,ain3,"2019-04-08 09:50:33",DRN111
0,5,Temp1,"2019-04-08 09:50:32",DRN111
0,6,ain1,"2019-04-08 09:50:32",DRN111
0,7,ain2,"2019-04-08 09:50:32",DRN111
0,8,ain3,"2019-04-08 09:50:32",DRN111
25,5,Temp1,"2019-04-08 09:50:29",DRN111
0,6,ain1,"2019-04-08 09:50:29",DRN111
0,7,ain2,"2019-04-08 09:50:29",DRN111
0,8,ain3,"2019-04-08 09:50:29",DRN111
0,5,Temp1,"2019-04-08 09:50:28",DRN111
0,6,ain1,"2019-04-08 09:50:28",DRN111
0,7,ain2,"2019-04-08 09:50:28",DRN111
0,8,ain3,"2019-04-08 09:50:28",DRN111
25,5,Temp1,"2019-04-08 09:50:24",DRN111
0,6,ain1,"2019-04-08 09:50:24",DRN111
0,7,ain2,"2019-04-08 09:50:24",DRN111
0,8,ain3,"2019-04-08 09:50:24",DRN111
0,5,Temp1,"2019-04-08 09:50:23",DRN111
0,6,ain1,"2019-04-08 09:50:23",DRN111
0,7,ain2,"2019-04-08 09:50:23",DRN111
0,8,ain3,"2019-04-08 09:50:23",DRN111
25,5,Temp1,"2019-04-08 09:50:20",DRN111
0,6,ain1,"2019-04-08 09:50:20",DRN111
0,7,ain2,"2019-04-08 09:50:20",DRN111
0,8,ain3,"2019-04-08 09:50:20",DRN111
0,5,Temp1,"2019-04-08 09:50:19",DRN111
0,6,ain1,"2019-04-08 09:50:19",DRN111
0,7,ain2,"2019-04-08 09:50:19",DRN111
0,8,ain3,"2019-04-08 09:50:19",DRN111
25,5,Temp1,"2019-04-08 09:50:16",DRN111
0,6,ain1,"2019-04-08 09:50:16",DRN111
0,7,ain2,"2019-04-08 09:50:16",DRN111
0,8,ain3,"2019-04-08 09:50:16",DRN111
0,5,Temp1,"2019-04-08 09:50:14",DRN111
0,6,ain1,"2019-04-08 09:50:14",DRN111
0,7,ain2,"2019-04-08 09:50:14",DRN111
0,8,ain3,"2019-04-08 09:50:14",DRN111
25,5,Temp1,"2019-04-08 09:50:11",DRN111
0,6,ain1,"2019-04-08 09:50:11",DRN111
0,7,ain2,"2019-04-08 09:50:11",DRN111
0,8,ain3,"2019-04-08 09:50:11",DRN111
0,5,Temp1,"2019-04-08 09:50:10",DRN111
0,6,ain1,"2019-04-08 09:50:10",DRN111
0,7,ain2,"2019-04-08 09:50:10",DRN111
0,8,ain3,"2019-04-08 09:50:10",DRN111
25,5,Temp1,"2019-04-08 09:50:07",DRN111
0,6,ain1,"2019-04-08 09:50:07",DRN111
0,7,ain2,"2019-04-08 09:50:07",DRN111
0,8,ain3,"2019-04-08 09:50:07",DRN111
0,5,Temp1,"2019-04-08 09:50:06",DRN111
0,6,ain1,"2019-04-08 09:50:06",DRN111
0,7,ain2,"2019-04-08 09:50:06",DRN111
0,8,ain3,"2019-04-08 09:50:06",DRN111
25,5,Temp1,"2019-04-08 09:50:03",DRN111
0,6,ain1,"2019-04-08 09:50:03",DRN111
0,7,ain2,"2019-04-08 09:50:03",DRN111
0,8,ain3,"2019-04-08 09:50:03",DRN111
0,5,Temp1,"2019-04-08 09:50:01",DRN111
0,6,ain1,"2019-04-08 09:50:01",DRN111
0,7,ain2,"2019-04-08 09:50:01",DRN111
0,8,ain3,"2019-04-08 09:50:01",DRN111
25,5,Temp1,"2019-04-08 09:49:57",DRN111
0,6,ain1,"2019-04-08 09:49:57",DRN111
0,7,ain2,"2019-04-08 09:49:57",DRN111
0,8,ain3,"2019-04-08 09:49:57",DRN111
0,5,Temp1,"2019-04-08 09:49:56",DRN111
0,6,ain1,"2019-04-08 09:49:56",DRN111
0,7,ain2,"2019-04-08 09:49:56",DRN111
0,8,ain3,"2019-04-08 09:49:56",DRN111
25,5,Temp1,"2019-04-08 09:49:53",DRN111
0,6,ain1,"2019-04-08 09:49:53",DRN111
0,7,ain2,"2019-04-08 09:49:53",DRN111
0,8,ain3,"2019-04-08 09:49:53",DRN111
0,5,Temp1,"2019-04-08 09:49:52",DRN111
0,6,ain1,"2019-04-08 09:49:52",DRN111
0,7,ain2,"2019-04-08 09:49:52",DRN111
0,8,ain3,"2019-04-08 09:49:52",DRN111
25,5,Temp1,"2019-04-08 09:49:49",DRN111
0,6,ain1,"2019-04-08 09:49:49",DRN111
0,7,ain2,"2019-04-08 09:49:49",DRN111
0,8,ain3,"2019-04-08 09:49:49",DRN111
0,5,Temp1,"2019-04-08 09:49:48",DRN111
0,6,ain1,"2019-04-08 09:49:48",DRN111
0,7,ain2,"2019-04-08 09:49:48",DRN111
0,8,ain3,"2019-04-08 09:49:48",DRN111
25,5,Temp1,"2019-04-08 09:49:45",DRN111
0,6,ain1,"2019-04-08 09:49:45",DRN111
0,7,ain2,"2019-04-08 09:49:45",DRN111
0,8,ain3,"2019-04-08 09:49:45",DRN111
0,5,Temp1,"2019-04-08 09:49:44",DRN111
0,6,ain1,"2019-04-08 09:49:44",DRN111
0,7,ain2,"2019-04-08 09:49:44",DRN111
0,8,ain3,"2019-04-08 09:49:44",DRN111
25,5,Temp1,"2019-04-08 09:49:40",DRN111
0,6,ain1,"2019-04-08 09:49:40",DRN111
0,7,ain2,"2019-04-08 09:49:40",DRN111
0,8,ain3,"2019-04-08 09:49:40",DRN111
0,5,Temp1,"2019-04-08 09:49:39",DRN111
0,6,ain1,"2019-04-08 09:49:39",DRN111
0,7,ain2,"2019-04-08 09:49:39",DRN111
0,8,ain3,"2019-04-08 09:49:39",DRN111
25,5,Temp1,"2019-04-08 09:49:36",DRN111
0,6,ain1,"2019-04-08 09:49:36",DRN111
0,7,ain2,"2019-04-08 09:49:36",DRN111
0,8,ain3,"2019-04-08 09:49:36",DRN111
0,5,Temp1,"2019-04-08 09:49:34",DRN111
0,6,ain1,"2019-04-08 09:49:34",DRN111
0,7,ain2,"2019-04-08 09:49:34",DRN111
0,8,ain3,"2019-04-08 09:49:34",DRN111
0,5,Temp1,"2019-04-08 09:49:31",DRN111
0,6,ain1,"2019-04-08 09:49:31",DRN111
0,7,ain2,"2019-04-08 09:49:31",DRN111
0,8,ain3,"2019-04-08 09:49:31",DRN111
25,5,Temp1,"2019-04-08 09:49:31",DRN111
0,6,ain1,"2019-04-08 09:49:31",DRN111
0,7,ain2,"2019-04-08 09:49:31",DRN111
0,8,ain3,"2019-04-08 09:49:31",DRN111
25,5,Temp1,"2019-04-08 09:49:27",DRN111
0,6,ain1,"2019-04-08 09:49:27",DRN111
0,7,ain2,"2019-04-08 09:49:27",DRN111
0,8,ain3,"2019-04-08 09:49:27",DRN111
0,5,Temp1,"2019-04-08 09:49:26",DRN111
0,6,ain1,"2019-04-08 09:49:26",DRN111
0,7,ain2,"2019-04-08 09:49:26",DRN111
0,8,ain3,"2019-04-08 09:49:26",DRN111
25,5,Temp1,"2019-04-08 09:49:22",DRN111
0,6,ain1,"2019-04-08 09:49:22",DRN111
0,7,ain2,"2019-04-08 09:49:22",DRN111
0,8,ain3,"2019-04-08 09:49:22",DRN111
0,5,Temp1,"2019-04-08 09:49:21",DRN111
0,6,ain1,"2019-04-08 09:49:21",DRN111
0,7,ain2,"2019-04-08 09:49:21",DRN111
0,8,ain3,"2019-04-08 09:49:21",DRN111
25,5,Temp1,"2019-04-08 09:49:18",DRN111
0,6,ain1,"2019-04-08 09:49:18",DRN111
0,7,ain2,"2019-04-08 09:49:18",DRN111
0,8,ain3,"2019-04-08 09:49:18",DRN111
0,5,Temp1,"2019-04-08 09:49:16",DRN111
0,6,ain1,"2019-04-08 09:49:16",DRN111
0,7,ain2,"2019-04-08 09:49:16",DRN111
0,8,ain3,"2019-04-08 09:49:16",DRN111
25,5,Temp1,"2019-04-08 09:49:13",DRN111
0,6,ain1,"2019-04-08 09:49:13",DRN111
0,7,ain2,"2019-04-08 09:49:13",DRN111
0,8,ain3,"2019-04-08 09:49:13",DRN111
0,5,Temp1,"2019-04-08 09:49:12",DRN111
0,6,ain1,"2019-04-08 09:49:12",DRN111
0,7,ain2,"2019-04-08 09:49:12",DRN111
0,8,ain3,"2019-04-08 09:49:12",DRN111
25,5,Temp1,"2019-04-08 09:49:09",DRN111
0,6,ain1,"2019-04-08 09:49:09",DRN111
0,7,ain2,"2019-04-08 09:49:09",DRN111
0,8,ain3,"2019-04-08 09:49:09",DRN111
0,5,Temp1,"2019-04-08 09:49:08",DRN111
0,6,ain1,"2019-04-08 09:49:08",DRN111
0,7,ain2,"2019-04-08 09:49:08",DRN111
0,8,ain3,"2019-04-08 09:49:08",DRN111
25,5,Temp1,"2019-04-08 09:49:04",DRN111
0,6,ain1,"2019-04-08 09:49:04",DRN111
0,7,ain2,"2019-04-08 09:49:04",DRN111
0,8,ain3,"2019-04-08 09:49:04",DRN111
0,5,Temp1,"2019-04-08 09:49:03",DRN111
0,6,ain1,"2019-04-08 09:49:03",DRN111
0,7,ain2,"2019-04-08 09:49:03",DRN111
0,8,ain3,"2019-04-08 09:49:03",DRN111
25,5,Temp1,"2019-04-08 09:49:00",DRN111
0,6,ain1,"2019-04-08 09:49:00",DRN111
0,7,ain2,"2019-04-08 09:49:00",DRN111
0,8,ain3,"2019-04-08 09:49:00",DRN111
0,5,Temp1,"2019-04-08 09:48:58",DRN111
0,6,ain1,"2019-04-08 09:48:58",DRN111
0,7,ain2,"2019-04-08 09:48:58",DRN111
0,8,ain3,"2019-04-08 09:48:58",DRN111
25,5,Temp1,"2019-04-08 09:48:55",DRN111
0,6,ain1,"2019-04-08 09:48:55",DRN111
0,7,ain2,"2019-04-08 09:48:55",DRN111
0,8,ain3,"2019-04-08 09:48:55",DRN111
0,5,Temp1,"2019-04-08 09:48:54",DRN111
0,6,ain1,"2019-04-08 09:48:54",DRN111
0,7,ain2,"2019-04-08 09:48:54",DRN111
0,8,ain3,"2019-04-08 09:48:54",DRN111
25,5,Temp1,"2019-04-08 09:48:51",DRN111
0,6,ain1,"2019-04-08 09:48:51",DRN111
0,7,ain2,"2019-04-08 09:48:51",DRN111
0,8,ain3,"2019-04-08 09:48:51",DRN111
0,5,Temp1,"2019-04-08 09:48:50",DRN111
0,6,ain1,"2019-04-08 09:48:50",DRN111
0,7,ain2,"2019-04-08 09:48:50",DRN111
0,8,ain3,"2019-04-08 09:48:50",DRN111
25,5,Temp1,"2019-04-08 09:48:46",DRN111
0,6,ain1,"2019-04-08 09:48:46",DRN111
0,7,ain2,"2019-04-08 09:48:46",DRN111
0,8,ain3,"2019-04-08 09:48:46",DRN111
0,5,Temp1,"2019-04-08 09:48:45",DRN111
0,6,ain1,"2019-04-08 09:48:45",DRN111
0,7,ain2,"2019-04-08 09:48:45",DRN111
0,8,ain3,"2019-04-08 09:48:45",DRN111
25,5,Temp1,"2019-04-08 09:48:42",DRN111
0,6,ain1,"2019-04-08 09:48:42",DRN111
0,7,ain2,"2019-04-08 09:48:42",DRN111
0,8,ain3,"2019-04-08 09:48:42",DRN111
0,5,Temp1,"2019-04-08 09:48:40",DRN111
0,6,ain1,"2019-04-08 09:48:40",DRN111
0,7,ain2,"2019-04-08 09:48:40",DRN111
0,8,ain3,"2019-04-08 09:48:40",DRN111
25,5,Temp1,"2019-04-08 09:48:37",DRN111
0,6,ain1,"2019-04-08 09:48:37",DRN111
0,7,ain2,"2019-04-08 09:48:37",DRN111
0,8,ain3,"2019-04-08 09:48:37",DRN111
0,5,Temp1,"2019-04-08 09:48:36",DRN111
0,6,ain1,"2019-04-08 09:48:36",DRN111
0,7,ain2,"2019-04-08 09:48:36",DRN111
0,8,ain3,"2019-04-08 09:48:36",DRN111
25,5,Temp1,"2019-04-08 09:48:33",DRN111
0,6,ain1,"2019-04-08 09:48:33",DRN111
0,7,ain2,"2019-04-08 09:48:33",DRN111
0,8,ain3,"2019-04-08 09:48:33",DRN111
0,5,Temp1,"2019-04-08 09:48:32",DRN111
0,6,ain1,"2019-04-08 09:48:32",DRN111
0,7,ain2,"2019-04-08 09:48:32",DRN111
0,8,ain3,"2019-04-08 09:48:32",DRN111
25,5,Temp1,"2019-04-08 09:48:30",DRN111
0,6,ain1,"2019-04-08 09:48:30",DRN111
0,7,ain2,"2019-04-08 09:48:30",DRN111
0,8,ain3,"2019-04-08 09:48:30",DRN111
0,5,Temp1,"2019-04-08 09:48:30",DRN111
0,6,ain1,"2019-04-08 09:48:30",DRN111
0,7,ain2,"2019-04-08 09:48:30",DRN111
0,8,ain3,"2019-04-08 09:48:30",DRN111
25,5,Temp1,"2019-04-08 09:48:30",DRN111
0,6,ain1,"2019-04-08 09:48:30",DRN111
0,7,ain2,"2019-04-08 09:48:30",DRN111
0,8,ain3,"2019-04-08 09:48:30",DRN111
0,5,Temp1,"2019-04-08 09:48:30",DRN111
0,6,ain1,"2019-04-08 09:48:30",DRN111
0,7,ain2,"2019-04-08 09:48:30",DRN111
0,8,ain3,"2019-04-08 09:48:30",DRN111
25,5,Temp1,"2019-04-08 09:48:30",DRN111
0,6,ain1,"2019-04-08 09:48:30",DRN111
0,7,ain2,"2019-04-08 09:48:30",DRN111
0,8,ain3,"2019-04-08 09:48:30",DRN111
0,5,Temp1,"2019-04-08 09:48:19",DRN111
0,6,ain1,"2019-04-08 09:48:19",DRN111
0,7,ain2,"2019-04-08 09:48:19",DRN111
0,8,ain3,"2019-04-08 09:48:19",DRN111
25,5,Temp1,"2019-04-08 09:48:16",DRN111
0,6,ain1,"2019-04-08 09:48:16",DRN111
0,7,ain2,"2019-04-08 09:48:16",DRN111
0,8,ain3,"2019-04-08 09:48:16",DRN111
0,5,Temp1,"2019-04-08 09:48:15",DRN111
0,6,ain1,"2019-04-08 09:48:15",DRN111
0,7,ain2,"2019-04-08 09:48:15",DRN111
0,8,ain3,"2019-04-08 09:48:15",DRN111
25,5,Temp1,"2019-04-08 09:48:11",DRN111
0,6,ain1,"2019-04-08 09:48:11",DRN111
0,7,ain2,"2019-04-08 09:48:11",DRN111
0,8,ain3,"2019-04-08 09:48:11",DRN111
0,5,Temp1,"2019-04-08 09:48:10",DRN111
0,6,ain1,"2019-04-08 09:48:10",DRN111
0,7,ain2,"2019-04-08 09:48:10",DRN111
0,8,ain3,"2019-04-08 09:48:10",DRN111
25,5,Temp1,"2019-04-08 09:48:07",DRN111
0,6,ain1,"2019-04-08 09:48:07",DRN111
0,7,ain2,"2019-04-08 09:48:07",DRN111
0,8,ain3,"2019-04-08 09:48:07",DRN111
0,5,Temp1,"2019-04-08 09:48:06",DRN111
0,6,ain1,"2019-04-08 09:48:06",DRN111
0,7,ain2,"2019-04-08 09:48:06",DRN111
0,8,ain3,"2019-04-08 09:48:06",DRN111
25,5,Temp1,"2019-04-08 09:48:03",DRN111
0,6,ain1,"2019-04-08 09:48:03",DRN111
0,7,ain2,"2019-04-08 09:48:03",DRN111
0,8,ain3,"2019-04-08 09:48:03",DRN111
0,5,Temp1,"2019-04-08 09:48:02",DRN111
0,6,ain1,"2019-04-08 09:48:02",DRN111
0,7,ain2,"2019-04-08 09:48:02",DRN111
0,8,ain3,"2019-04-08 09:48:02",DRN111
24.94,5,Temp1,"2019-04-08 09:47:59",DRN111
0,6,ain1,"2019-04-08 09:47:59",DRN111
0,7,ain2,"2019-04-08 09:47:59",DRN111
0,8,ain3,"2019-04-08 09:47:59",DRN111
0,5,Temp1,"2019-04-08 09:47:57",DRN111
0,6,ain1,"2019-04-08 09:47:57",DRN111
0,7,ain2,"2019-04-08 09:47:57",DRN111
0,8,ain3,"2019-04-08 09:47:57",DRN111
24.94,5,Temp1,"2019-04-08 09:47:54",DRN111
0,6,ain1,"2019-04-08 09:47:54",DRN111
0,7,ain2,"2019-04-08 09:47:54",DRN111
0,8,ain3,"2019-04-08 09:47:54",DRN111
0,5,Temp1,"2019-04-08 09:47:53",DRN111
0,6,ain1,"2019-04-08 09:47:53",DRN111
0,7,ain2,"2019-04-08 09:47:53",DRN111
0,8,ain3,"2019-04-08 09:47:53",DRN111
24.94,5,Temp1,"2019-04-08 09:47:50",DRN111
0,6,ain1,"2019-04-08 09:47:50",DRN111
0,7,ain2,"2019-04-08 09:47:50",DRN111
0,8,ain3,"2019-04-08 09:47:50",DRN111
0,5,Temp1,"2019-04-08 09:47:49",DRN111
0,6,ain1,"2019-04-08 09:47:49",DRN111
0,7,ain2,"2019-04-08 09:47:49",DRN111
0,8,ain3,"2019-04-08 09:47:49",DRN111
24.94,5,Temp1,"2019-04-08 09:47:46",DRN111
0,6,ain1,"2019-04-08 09:47:46",DRN111
0,7,ain2,"2019-04-08 09:47:46",DRN111
0,8,ain3,"2019-04-08 09:47:46",DRN111
0,5,Temp1,"2019-04-08 09:47:45",DRN111
0,6,ain1,"2019-04-08 09:47:45",DRN111
0,7,ain2,"2019-04-08 09:47:45",DRN111
0,8,ain3,"2019-04-08 09:47:45",DRN111
24.94,5,Temp1,"2019-04-08 09:47:42",DRN111
0,6,ain1,"2019-04-08 09:47:42",DRN111
0,7,ain2,"2019-04-08 09:47:42",DRN111
0,8,ain3,"2019-04-08 09:47:42",DRN111
0,5,Temp1,"2019-04-08 09:47:41",DRN111
0,6,ain1,"2019-04-08 09:47:41",DRN111
0,7,ain2,"2019-04-08 09:47:41",DRN111
0,8,ain3,"2019-04-08 09:47:41",DRN111
24.94,5,Temp1,"2019-04-08 09:47:38",DRN111
0,6,ain1,"2019-04-08 09:47:38",DRN111
0,7,ain2,"2019-04-08 09:47:38",DRN111
0,8,ain3,"2019-04-08 09:47:38",DRN111
0,5,Temp1,"2019-04-08 09:47:36",DRN111
0,6,ain1,"2019-04-08 09:47:36",DRN111
0,7,ain2,"2019-04-08 09:47:36",DRN111
0,8,ain3,"2019-04-08 09:47:36",DRN111
0,5,Temp1,"2019-04-08 09:47:33",DRN111
0,6,ain1,"2019-04-08 09:47:33",DRN111
0,7,ain2,"2019-04-08 09:47:33",DRN111
0,8,ain3,"2019-04-08 09:47:33",DRN111
24.94,5,Temp1,"2019-04-08 09:47:33",DRN111
0,6,ain1,"2019-04-08 09:47:33",DRN111
0,7,ain2,"2019-04-08 09:47:33",DRN111
0,8,ain3,"2019-04-08 09:47:33",DRN111
24.94,5,Temp1,"2019-04-08 09:47:29",DRN111
0,6,ain1,"2019-04-08 09:47:29",DRN111
0,7,ain2,"2019-04-08 09:47:29",DRN111
0,8,ain3,"2019-04-08 09:47:29",DRN111
0,5,Temp1,"2019-04-08 09:47:28",DRN111
0,6,ain1,"2019-04-08 09:47:28",DRN111
0,7,ain2,"2019-04-08 09:47:28",DRN111
0,8,ain3,"2019-04-08 09:47:28",DRN111
24.94,5,Temp1,"2019-04-08 09:47:25",DRN111
0,6,ain1,"2019-04-08 09:47:25",DRN111
0,7,ain2,"2019-04-08 09:47:25",DRN111
0,8,ain3,"2019-04-08 09:47:25",DRN111
0,5,Temp1,"2019-04-08 09:47:24",DRN111
0,6,ain1,"2019-04-08 09:47:24",DRN111
0,7,ain2,"2019-04-08 09:47:24",DRN111
0,8,ain3,"2019-04-08 09:47:24",DRN111
24.94,5,Temp1,"2019-04-08 09:47:20",DRN111
0,6,ain1,"2019-04-08 09:47:20",DRN111
0,7,ain2,"2019-04-08 09:47:20",DRN111
0,8,ain3,"2019-04-08 09:47:20",DRN111
0,5,Temp1,"2019-04-08 09:47:19",DRN111
0,6,ain1,"2019-04-08 09:47:19",DRN111
0,7,ain2,"2019-04-08 09:47:19",DRN111
0,8,ain3,"2019-04-08 09:47:19",DRN111
0,5,Temp1,"2019-04-05 16:24:16",DRN111
0,6,ain1,"2019-04-05 16:24:16",DRN111
0,7,ain2,"2019-04-05 16:24:16",DRN111
0,8,ain3,"2019-04-05 16:24:16",DRN111
23.25,5,Temp1,"2019-04-05 16:24:12",DRN111
0,6,ain1,"2019-04-05 16:24:12",DRN111
0,7,ain2,"2019-04-05 16:24:12",DRN111
0.26,8,ain3,"2019-04-05 16:24:12",DRN111
0,5,Temp1,"2019-04-05 16:24:11",DRN111
0,6,ain1,"2019-04-05 16:24:11",DRN111
0,7,ain2,"2019-04-05 16:24:11",DRN111
0,8,ain3,"2019-04-05 16:24:11",DRN111
23.25,5,Temp1,"2019-04-05 16:24:07",DRN111
0,6,ain1,"2019-04-05 16:24:07",DRN111
0,7,ain2,"2019-04-05 16:24:07",DRN111
0.26,8,ain3,"2019-04-05 16:24:07",DRN111
0,5,Temp1,"2019-04-05 16:24:06",DRN111
0,6,ain1,"2019-04-05 16:24:06",DRN111
0,7,ain2,"2019-04-05 16:24:06",DRN111
0,8,ain3,"2019-04-05 16:24:06",DRN111
23.25,5,Temp1,"2019-04-05 16:24:03",DRN111
0,6,ain1,"2019-04-05 16:24:03",DRN111
0,7,ain2,"2019-04-05 16:24:03",DRN111
0.26,8,ain3,"2019-04-05 16:24:03",DRN111
0,5,Temp1,"2019-04-05 16:24:02",DRN111
0,6,ain1,"2019-04-05 16:24:02",DRN111
0,7,ain2,"2019-04-05 16:24:02",DRN111
0,8,ain3,"2019-04-05 16:24:02",DRN111
23.25,5,Temp1,"2019-04-05 16:23:59",DRN111
0,6,ain1,"2019-04-05 16:23:59",DRN111
0,7,ain2,"2019-04-05 16:23:59",DRN111
0.26,8,ain3,"2019-04-05 16:23:59",DRN111
0,5,Temp1,"2019-04-05 16:23:58",DRN111
0,6,ain1,"2019-04-05 16:23:58",DRN111
0,7,ain2,"2019-04-05 16:23:58",DRN111
0,8,ain3,"2019-04-05 16:23:58",DRN111
23.25,5,Temp1,"2019-04-05 16:23:55",DRN111
0,6,ain1,"2019-04-05 16:23:55",DRN111
0,7,ain2,"2019-04-05 16:23:55",DRN111
0.26,8,ain3,"2019-04-05 16:23:55",DRN111
0,5,Temp1,"2019-04-05 16:23:54",DRN111
0,6,ain1,"2019-04-05 16:23:54",DRN111
0,7,ain2,"2019-04-05 16:23:54",DRN111
0,8,ain3,"2019-04-05 16:23:54",DRN111
23.25,5,Temp1,"2019-04-05 16:23:50",DRN111
0,6,ain1,"2019-04-05 16:23:50",DRN111
0,7,ain2,"2019-04-05 16:23:50",DRN111
0.26,8,ain3,"2019-04-05 16:23:50",DRN111
0,5,Temp1,"2019-04-05 16:23:49",DRN111
0,6,ain1,"2019-04-05 16:23:49",DRN111
0,7,ain2,"2019-04-05 16:23:49",DRN111
0,8,ain3,"2019-04-05 16:23:49",DRN111
23.25,5,Temp1,"2019-04-05 16:23:45",DRN111
0,6,ain1,"2019-04-05 16:23:45",DRN111
0,7,ain2,"2019-04-05 16:23:45",DRN111
0.26,8,ain3,"2019-04-05 16:23:45",DRN111
0,5,Temp1,"2019-04-05 16:23:44",DRN111
0,6,ain1,"2019-04-05 16:23:44",DRN111
0,7,ain2,"2019-04-05 16:23:44",DRN111
0,8,ain3,"2019-04-05 16:23:44",DRN111
23.25,5,Temp1,"2019-04-05 16:23:41",DRN111
0,6,ain1,"2019-04-05 16:23:41",DRN111
0,7,ain2,"2019-04-05 16:23:41",DRN111
0.26,8,ain3,"2019-04-05 16:23:41",DRN111
0,5,Temp1,"2019-04-05 16:23:40",DRN111
0,6,ain1,"2019-04-05 16:23:40",DRN111
0,7,ain2,"2019-04-05 16:23:40",DRN111
0,8,ain3,"2019-04-05 16:23:40",DRN111
23.25,5,Temp1,"2019-04-05 16:23:37",DRN111
0,6,ain1,"2019-04-05 16:23:37",DRN111
0,7,ain2,"2019-04-05 16:23:37",DRN111
0.26,8,ain3,"2019-04-05 16:23:37",DRN111
0,5,Temp1,"2019-04-05 16:23:36",DRN111
0,6,ain1,"2019-04-05 16:23:36",DRN111
0,7,ain2,"2019-04-05 16:23:36",DRN111
0,8,ain3,"2019-04-05 16:23:36",DRN111
23.25,5,Temp1,"2019-04-05 16:23:32",DRN111
0,6,ain1,"2019-04-05 16:23:32",DRN111
0,7,ain2,"2019-04-05 16:23:32",DRN111
0.26,8,ain3,"2019-04-05 16:23:32",DRN111
0,5,Temp1,"2019-04-05 16:23:31",DRN111
0,6,ain1,"2019-04-05 16:23:31",DRN111
0,7,ain2,"2019-04-05 16:23:31",DRN111
0,8,ain3,"2019-04-05 16:23:31",DRN111
23.25,5,Temp1,"2019-04-05 16:23:28",DRN111
0,6,ain1,"2019-04-05 16:23:28",DRN111
0,7,ain2,"2019-04-05 16:23:28",DRN111
0.26,8,ain3,"2019-04-05 16:23:28",DRN111
0,5,Temp1,"2019-04-05 16:23:27",DRN111
0,6,ain1,"2019-04-05 16:23:27",DRN111
0,7,ain2,"2019-04-05 16:23:27",DRN111
0,8,ain3,"2019-04-05 16:23:27",DRN111
23.25,5,Temp1,"2019-04-05 16:23:24",DRN111
0,6,ain1,"2019-04-05 16:23:24",DRN111
0,7,ain2,"2019-04-05 16:23:24",DRN111
0.26,8,ain3,"2019-04-05 16:23:24",DRN111
0,5,Temp1,"2019-04-05 16:23:23",DRN111
0,6,ain1,"2019-04-05 16:23:23",DRN111
0,7,ain2,"2019-04-05 16:23:23",DRN111
0,8,ain3,"2019-04-05 16:23:23",DRN111
23.25,5,Temp1,"2019-04-05 16:23:19",DRN111
0,6,ain1,"2019-04-05 16:23:19",DRN111
0,7,ain2,"2019-04-05 16:23:19",DRN111
0.26,8,ain3,"2019-04-05 16:23:19",DRN111
0,5,Temp1,"2019-04-05 16:23:18",DRN111
0,6,ain1,"2019-04-05 16:23:18",DRN111
